property_type,price_category,city_code,prefecture,city,district,nearest_station,station_minutes,price,layout,area_sqm,year_built,structure,usage,future_use,urban_planning,building_coverage_ratio,floor_area_ratio,transaction_period,renovation,transaction_note
中古マンション等,成約価格情報,13115,東京都,杉並区,宮前,富士見ケ丘,12.0,33000000,３ＬＤＫ,85,2000年,ＲＣ,,,準工業,,,2023年第4四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,井草,井荻,13.0,58000000,３ＬＤＫ,80,2007年,ＲＣ,,,１中住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,井草,井荻,7.0,78000000,３ＬＤＫ,70,2022年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,今川,西荻窪,22.0,48000000,２ＬＤＫ,65,1974年,ＲＣ,,,２中住専,,,2024年第1四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,永福,明大前,4.0,38000000,１ＬＤＫ＋Ｓ,55,1971年,ＳＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,8.0,43000000,１ＬＤＫ,50,2008年,ＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,3.0,54000000,１ＬＤＫ,35,2021年,ＲＣ,,,２種住居,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,2.0,43000000,２ＬＤＫ,55,1983年,ＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,3.0,84000000,２ＬＤＫ,65,2006年,ＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,5.0,100000000,３ＬＤＫ,75,2012年,ＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,8.0,90000000,３ＬＤＫ,85,2008年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,5.0,110000000,３ＬＤＫ,75,2011年,ＲＣ,,,１中住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,15.0,90000000,３ＬＤＫ,70,2017年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,10.0,65000000,１ＬＤＫ＋Ｓ,65,1998年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,2.0,18000000,１Ｋ,20,1992年,ＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,10.0,32000000,３ＬＤＫ,60,1977年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,荻窪,4.0,49000000,１ＬＤＫ,40,2019年,ＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,荻窪,3.0,29000000,１ＬＤＫ,45,1983年,ＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,8.0,66000000,１ＬＤＫ,55,2005年,ＲＣ,,,近隣商業,,,2024年第1四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺北,高円寺,3.0,36000000,１Ｒ,35,1987年,ＲＣ,,,,,,2024年第1四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺北,高円寺,6.0,21000000,１Ｋ,25,2005年,ＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺北,高円寺,4.0,32000000,１ＬＤＫ,35,1995年,ＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺北,高円寺,9.0,75000000,１ＬＤＫ,70,1995年,ＲＣ,,,近隣商業,,,2024年第1四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺北,高円寺,7.0,40000000,２ＬＤＫ,50,1971年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,清水,荻窪,11.0,32000000,２ＬＤＫ,50,1982年,ＲＣ,,,準住居,,,2024年第1四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,清水,井荻,11.0,31000000,２ＤＫ,50,1977年,ＳＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,清水,荻窪,9.0,26000000,１ＤＫ,35,1990年,ＲＣ,,,近隣商業,,,2024年第1四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,5.0,67000000,２ＬＤＫ,55,2012年,ＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,浜田山,16.0,59000000,３ＬＤＫ,90,1980年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,6.0,110000000,３ＬＤＫ,85,2016年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,西永福,15.0,70000000,３ＬＤＫ,75,2015年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,5.0,110000000,２ＬＤＫ,80,2016年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,6.0,88000000,２ＬＤＫ＋Ｓ,70,2016年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,西永福,15.0,71000000,３ＬＤＫ,75,2015年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,荻窪,10.0,69000000,２ＬＤＫ＋Ｓ,85,1990年,ＲＣ,,,商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,8.0,7800000,１Ｒ,20,1985年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,荻窪,16.0,55000000,３ＬＤＫ＋Ｓ,75,2018年,ＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,荻窪,16.0,47000000,２ＬＤＫ＋Ｓ,65,2018年,ＲＣ,,,近隣商業,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,荻窪,11.0,19000000,１Ｋ,30,2007年,ＲＣ,,,,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,荻窪,14.0,89000000,３ＬＤＫ,85,2006年,ＲＣ,,,１低住専,,,2024年第1四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,荻窪,9.0,59000000,３ＬＤＫ,75,1983年,ＲＣ,,,１低住専,,,2024年第1四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,井草,井荻,10.0,58000000,３ＬＤＫ,80,2007年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,井草,井荻,10.0,62000000,２ＬＤＫ,75,2007年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,井草,井荻,6.0,11000000,１Ｒ,20,1991年,ＲＣ,,,２中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,井草,井荻,10.0,60000000,３ＬＤＫ,75,2007年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,10.0,69000000,２ＬＤＫ,65,2007年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,6.0,60000000,１ＬＤＫ,40,2021年,ＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,12.0,62000000,２ＬＤＫ,55,2017年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,2.0,22000000,２Ｋ,35,1971年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,10.0,80000000,３ＬＤＫ,70,2011年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,10.0,61000000,２ＬＤＫ,55,2011年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,,34000000,１ＬＤＫ,45,2000年,ＲＣ,,,準住居,,,2024年第2四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,4.0,65000000,１ＬＤＫ,65,2006年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,3.0,15000000,１Ｒ,30,1987年,ＳＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,15.0,88000000,３ＬＤＫ,70,2017年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,15.0,86000000,３ＬＤＫ,70,2017年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,8.0,91000000,２ＬＤＫ,75,2008年,ＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,4.0,45000000,１ＬＤＫ,40,2005年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,2.0,28000000,１ＤＫ,35,1972年,ＳＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,15.0,93000000,３ＬＤＫ,70,2017年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,6.0,12000000,２Ｋ,40,1972年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,荻窪,7.0,58000000,２ＬＤＫ,55,2006年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,荻窪,12.0,83000000,１ＬＤＫ＋Ｓ,95,2001年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,15.0,64000000,３ＬＤＫ,75,1979年,ＳＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,7.0,34000000,２ＬＤＫ,55,1971年,ＳＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,荻窪,6.0,41000000,２ＤＫ,45,1997年,ＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,14.0,28000000,２ＬＤＫ,50,1970年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,9.0,75000000,１ＬＤＫ＋Ｓ,55,2022年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,15.0,65000000,１ＬＤＫ,95,1979年,ＳＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,荻窪,6.0,85000000,２ＬＤＫ,90,1997年,ＲＣ,,,近隣商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺北,高円寺,7.0,31000000,１ＤＫ,30,2006年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺北,高円寺,8.0,25000000,１ＬＤＫ＋Ｓ,35,1971年,ＳＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,清水,荻窪,14.0,55000000,２ＬＤＫ,60,2016年,ＲＣ,,,準住居,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,善福寺,西荻窪,13.0,74000000,１ＬＤＫ＋Ｓ,85,2008年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,11.0,17000000,１ＤＫ,30,1972年,ＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,荻窪,9.0,62000000,３ＬＤＫ,90,1971年,ＳＲＣ,,,商業,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,2.0,12000000,１Ｒ,25,1970年,ＲＣ,,,商業,,,2024年第2四半期,改装済み,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,6.0,81000000,２ＬＤＫ,65,2016年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,6.0,110000000,３ＬＤＫ,80,2016年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,成田東,南阿佐ケ谷,6.0,40000000,１ＬＤＫ,45,2006年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,松ノ木,新高円寺,6.0,74000000,３ＬＤＫ,75,1995年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,西荻窪,13.0,44000000,３ＬＤＫ,70,1990年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,西荻窪,14.0,52000000,３ＬＤＫ,70,1990年,ＲＣ,,,１中住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,西荻窪,10.0,80000000,３ＬＤＫ,85,1983年,ＲＣ,,,,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,西荻窪,12.0,60000000,３ＬＤＫ,75,2003年,ＲＣ,,,１低住専,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,南荻窪,荻窪,5.0,52000000,１ＬＤＫ,45,2009年,ＲＣ,,,１種住居,,,2024年第2四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,井草,井荻,10.0,66000000,３ＬＤＫ,80,2007年,ＲＣ,,,１中住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,井草,井荻,5.0,7000000,１Ｒ,15,1984年,ＲＣ,,,２中住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,今川,荻窪,,46000000,２ＬＤＫ,65,1996年,ＲＣ,,,１中住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,永福,明大前,4.0,16000000,１ＤＫ,30,1971年,ＳＲＣ,,,,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,4.0,34000000,１ＬＤＫ,55,1969年,ＲＣ,,,２種住居,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,5.0,68000000,２ＬＤＫ,65,2003年,ＲＣ,,,商業,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,5.0,71000000,１ＬＤＫ,70,2003年,ＳＲＣ,,,商業,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,14.0,110000000,３ＬＤＫ,95,2004年,ＲＣ,,,１低住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,荻窪,荻窪,4.0,16000000,１ＤＫ,30,1972年,ＲＣ,,,商業,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,10.0,90000000,３ＬＤＫ,95,1998年,ＲＣ,,,１低住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,10.0,74000000,２ＬＤＫ,80,1998年,ＲＣ,,,１低住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,荻窪,7.0,72000000,２ＬＤＫ,75,2012年,ＲＣ,,,２中住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,荻窪,7.0,67000000,２ＬＤＫ,80,2012年,ＲＣ,,,２中住専,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,7.0,34000000,２ＬＤＫ,50,1971年,ＳＲＣ,,,,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,上荻,西荻窪,7.0,34000000,１ＬＤＫ,45,1967年,ＲＣ,,,,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺北,高円寺,9.0,21000000,１Ｋ,30,1997年,ＳＲＣ,,,近隣商業,,,2024年第3四半期,,
中古マンション等,成約価格情報,13115,東京都,杉並区,高円寺北,高円寺,3.0,86000000,２ＬＤＫ,60,2001年,ＳＲＣ,,,商業,,,2024年第3四半期,改装済み,
